student_id,week,avg_submission_delay,quiz_score,attendance_pct,study_sessions,deadline_load,burnout_risk
212,3,1.87,68.88,85.53,2,2,1
212,4,1.79,60.93,92.95,1,3,1
212,5,2.19,62.53,88.33,1,2,1
212,6,2.27,64.05,87.69,2,1,1
212,7,2.22,75.25,92.04,3,1,1
212,8,2.73,73.91,76.85,3,1,1
212,9,2.46,61.53,89.63,1,3,1
212,10,2.61,69.54,90.8,2,3,1
212,11,3.43,57.63,87.2,1,2,1
212,12,3.43,68.05,79.91,2,2,1
213,1,0.76,74.47,86.35,5,2,0
213,2,0.0,77.3,87.41,5,3,0
213,3,0.6,70.64,85.6,5,3,0
213,4,0.24,72.14,89.18,5,1,0
213,5,0.66,76.13,84.74,6,2,0
213,6,0.54,75.77,92.21,4,1,0
213,7,0.28,82.89,85.82,6,3,0
213,8,0.71,75.29,88.71,6,3,0
213,9,0.73,77.6,86.34,4,1,0
213,10,0.68,70.98,89.17,4,3,0
213,11,1.35,85.44,89.91,4,2,0
213,12,0.72,76.85,89.94,4,1,0
214,1,2.24,76.58,88.92,2,3,1
214,2,1.25,73.48,82.4,1,3,1
214,3,2.47,70.17,82.45,2,3,1
214,4,2.36,73.85,79.73,2,1,1
214,5,2.69,78.21,78.87,2,1,1
214,6,2.73,72.95,78.35,2,2,1
214,7,2.41,70.1,82.39,1,1,1
214,8,3.17,60.32,81.05,2,1,1
214,9,3.08,69.06,80.15,1,3,1
214,10,2.57,78.49,79.12,1,2,1
214,11,3.4,68.77,76.56,2,1,1
214,12,3.23,72.34,84.0,2,1,1
215,1,0.52,67.08,96.18,4,1,0
215,2,0.21,64.29,93.72,4,2,0
215,3,0.56,65.72,94.11,6,1,0
215,4,0.27,68.08,96.9,6,1,0
215,5,0.36,67.14,99.61,5,3,0
215,6,0.16,71.11,92.72,5,1,0
215,7,0.7,61.51,97.92,5,3,0
215,8,0.84,72.45,95.31,5,1,0
215,9,0.16,72.81,93.12,5,3,0
215,10,0.53,65.37,91.98,4,3,0
215,11,0.47,67.97,95.01,6,3,0
215,12,0.28,70.01,93.43,4,2,0
216,1,0.44,90.96,91.98,4,3,0
216,2,0.0,85.83,90.9,4,2,0
216,3,0.55,78.62,89.39,5,2,0
216,4,0.53,85.04,92.92,4,1,0
216,5,0.8,91.57,97.9,5,1,0
216,6,0.03,91.53,85.25,5,3,0
216,7,0.25,82.19,85.91,4,2,0
216,8,0.2,86.43,88.45,5,2,0
216,9,0.49,81.01,92.49,5,3,0
216,10,0.0,88.01,91.0,6,1,0
216,11,0.97,78.11,83.44,4,2,0
216,12,0.64,87.57,87.55,4,2,0
217,1,1.53,87.09,80.33,1,2,1
217,2,1.28,74.38,81.94,3,2,1
217,3,1.72,87.65,75.23,2,2,1
217,4,1.48,84.23,76.93,3,3,1
217,5,2.01,78.07,87.19,1,1,1
217,6,2.28,81.14,85.18,3,2,1
217,7,2.75,87.74,79.42,2,2,1
217,8,2.95,74.91,82.12,1,2,1
217,9,3.14,74.75,70.51,2,2,1
217,10,3.16,72.02,70.13,2,2,1
217,11,3.17,75.15,82.73,3,3,1
217,12,2.79,67.84,73.77,1,2,1
218,1,1.06,66.2,78.88,5,2,0
218,2,0.16,69.13,87.17,4,3,0
218,3,1.44,73.56,80.27,6,2,0
218,4,0.54,70.53,82.0,6,1,0
218,5,0.37,66.31,80.0,4,3,0
218,6,0.83,69.34,85.1,6,3,0
218,7,0.81,72.2,86.88,5,1,0
218,8,0.21,69.07,81.72,4,2,0
218,9,0.23,65.93,82.78,6,3,0
218,10,0.43,65.52,81.09,4,2,0
218,11,0.49,67.92,87.04,6,3,0
218,12,0.42,54.69,81.24,5,3,0
219,1,0.57,75.02,94.66,5,2,0
219,2,0.38,83.22,97.69,5,3,0
219,3,0.41,85.06,94.78,4,1,0
219,4,0.3,85.85,95.29,6,3,0
219,5,0.76,82.59,100.0,4,1,0
219,6,0.76,77.12,99.73,4,1,0
219,7,0.0,84.63,99.9,5,2,0
219,8,0.29,75.42,95.7,5,1,0
219,9,0.39,82.14,100.0,6,3,0
219,10,0.48,80.25,97.71,5,2,0
219,11,1.03,82.55,94.44,6,3,0
219,12,0.35,78.56,89.9,5,1,0
220,1,0.82,82.62,100.0,6,2,0
220,2,0.65,81.93,92.64,6,3,0
220,3,0.83,83.14,97.76,5,3,0
220,4,0.35,79.7,93.62,6,3,0
220,5,0.16,76.37,97.83,5,2,0
220,6,0.6,77.85,90.5,4,2,0
220,7,0.0,70.77,95.1,6,2,0
220,8,0.5,75.62,89.96,4,1,0
220,9,0.81,88.68,93.41,5,2,0
220,10,0.56,78.41,91.56,6,3,0
220,11,0.36,81.79,95.08,5,1,0
220,12,1.2,76.59,97.04,4,3,0
221,1,1.65,70.33,100.0,2,2,1
221,2,2.27,65.9,93.1,3,2,1
221,3,1.26,69.89,90.48,1,3,1
221,4,2.0,75.26,95.5,2,3,1
221,5,2.36,69.82,94.94,3,1,1
221,6,2.52,73.16,92.49,1,2,1
221,7,2.46,75.65,84.85,3,3,1
221,8,2.69,60.43,92.31,2,1,1
221,9,3.25,62.21,93.72,3,3,1
221,10,3.23,63.95,91.19,1,3,1
221,11,2.87,64.57,90.02,1,3,1
221,12,3.89,64.89,86.39,2,3,1
222,1,0.66,71.98,99.19,5,1,0
222,2,0.73,77.53,96.91,4,2,0
222,3,0.43,74.07,97.3,6,2,0
222,4,0.8,73.87,95.32,5,2,0
222,5,0.0,74.9,93.71,6,3,0
222,6,0.54,85.19,92.82,4,2,0
222,7,0.41,79.23,94.57,5,1,0
222,8,0.87,77.36,91.53,4,2,0
222,9,0.57,76.47,87.74,4,1,0
222,10,0.76,75.64,95.39,6,2,0
222,11,0.33,76.62,96.07,4,3,0
222,12,0.59,80.23,98.44,5,2,0
223,1,0.39,73.74,93.83,4,2,0
223,2,0.44,70.5,90.5,6,3,0
223,3,0.33,73.75,88.82,5,2,0
223,4,0.33,73.24,89.8,4,1,0
223,5,0.41,78.63,88.98,6,2,0
223,6,0.0,70.44,90.98,4,2,0
223,7,0.4,73.99,90.4,5,1,0
223,8,0.32,68.79,94.22,5,1,0
223,9,0.0,72.28,85.87,5,3,0
223,10,0.14,77.81,82.86,6,1,0
223,11,0.49,69.65,89.27,5,1,0
223,12,0.63,74.61,89.78,4,1,0
224,1,0.31,62.31,92.63,5,3,0
224,2,0.0,76.54,94.01,4,2,0
224,3,0.68,70.62,89.79,5,2,0
224,4,0.05,77.17,92.82,4,1,0
224,5,0.63,71.29,86.51,5,2,0
224,6,0.83,67.02,95.79,5,1,0
224,7,0.38,72.58,88.09,5,2,0
224,8,0.52,66.5,91.45,6,3,0
224,9,0.92,67.23,92.57,5,1,0
224,10,0.13,69.78,95.41,6,3,0
224,11,0.39,68.03,94.23,6,2,0
224,12,0.27,69.2,92.97,5,2,0
225,1,0.41,75.28,97.39,4,3,0
225,2,0.75,77.96,83.5,5,1,0
225,3,0.77,67.58,90.32,4,1,0
225,4,0.67,67.82,93.41,6,3,0
225,5,1.0,69.67,93.74,5,3,0
225,6,1.15,75.2,96.33,5,2,0
225,7,0.74,71.32,95.7,6,1,0
225,8,0.62,73.59,87.77,5,3,0
225,9,0.59,74.78,84.95,5,1,0
225,10,1.26,70.13,95.49,4,3,0
225,11,0.54,68.23,92.74,5,3,0
225,12,0.16,72.56,84.84,4,1,0
226,1,0.43,78.58,91.42,6,2,0
226,2,0.43,80.21,92.56,6,2,0
226,3,0.83,80.64,92.72,6,3,0
226,4,0.34,79.93,88.33,4,3,0
226,5,0.58,77.42,85.71,5,1,0
226,6,0.85,78.15,95.91,4,3,0
226,7,0.32,81.87,85.59,5,2,0
226,8,0.65,79.48,90.85,6,2,0
226,9,0.36,87.58,95.23,4,2,0
226,10,0.03,92.01,95.71,5,1,0
226,11,0.64,78.69,90.05,6,2,0
226,12,0.51,80.96,93.87,4,1,0
227,1,0.45,69.54,100.0,6,3,0
227,2,0.0,72.47,87.49,6,3,0
227,3,0.46,72.88,96.88,4,3,0
227,4,0.7,77.12,91.79,5,2,0
227,5,0.0,78.72,95.32,5,3,0
227,6,0.63,79.47,86.4,5,1,0
227,7,0.23,77.04,95.26,4,2,0
227,8,0.39,73.78,96.3,4,3,0
227,9,0.67,72.83,95.48,6,1,0
227,10,0.8,71.64,89.66,6,3,0
227,11,0.55,68.03,97.65,6,1,0
227,12,0.44,75.23,91.71,6,2,0
228,1,0.39,72.08,86.33,6,3,0
228,2,0.59,78.73,87.65,5,3,0
228,3,0.5,69.46,89.63,4,2,0
228,4,0.63,73.53,90.01,5,2,0
228,5,0.4,78.07,88.06,4,3,0
228,6,0.72,73.11,83.63,5,2,0
228,7,0.95,73.66,86.81,6,1,0
228,8,0.2,70.49,90.52,4,2,0
228,9,0.71,76.83,85.18,6,3,0
228,10,0.3,76.2,87.32,5,1,0
228,11,0.46,69.95,88.36,5,3,0
228,12,0.84,80.1,89.2,6,2,0
229,1,0.24,77.16,81.95,6,3,0
229,2,0.55,74.78,90.97,6,2,0
229,3,0.35,74.79,83.81,5,3,0
229,4,1.23,69.14,84.93,4,2,0
229,5,0.23,72.38,87.09,5,1,0
229,6,0.27,72.59,86.55,4,2,0
229,7,0.76,75.1,88.16,5,1,0
229,8,0.0,72.24,86.34,6,3,0
229,9,0.69,78.56,84.12,4,1,0
229,10,0.42,78.06,84.56,4,2,0
229,11,0.8,84.93,87.44,5,2,0
229,12,0.47,71.91,83.78,5,1,0
230,1,0.67,67.24,96.82,6,3,0
230,2,0.3,64.11,92.15,6,2,0
230,3,1.19,66.2,87.76,5,1,0
230,4,0.0,72.81,90.78,4,2,0
230,5,0.68,66.7,94.0,5,2,0
230,6,0.84,71.68,92.96,6,3,0
230,7,0.43,62.01,91.83,4,1,0
230,8,0.94,72.29,88.44,4,3,0
230,9,0.06,65.23,97.92,4,1,0
230,10,1.16,69.67,95.52,6,2,0
230,11,0.9,62.81,97.18,4,3,0
230,12,0.43,73.51,97.34,6,3,0
231,1,0.33,75.68,88.68,6,2,0
231,2,0.89,76.97,94.8,5,3,0
231,3,0.6,81.94,92.51,4,1,0
231,4,0.15,77.48,94.17,6,2,0
231,5,0.83,74.97,90.15,6,1,0
231,6,0.86,77.74,87.1,6,1,0
231,7,0.53,71.57,86.64,5,3,0
231,8,0.22,74.65,92.35,6,3,0
231,9,0.78,79.92,89.44,4,3,0
231,10,0.59,74.4,93.11,5,3,0
231,11,0.91,78.9,86.76,4,3,0
231,12,0.58,75.09,83.35,6,3,0
232,1,0.41,77.17,85.5,5,1,0
232,2,0.6,79.97,95.21,4,1,0
232,3,0.52,71.03,90.1,5,3,0
232,4,0.34,77.51,86.66,5,2,0
232,5,0.45,77.61,88.34,5,2,0
232,6,1.11,81.54,86.33,5,3,0
232,7,0.3,88.95,94.07,6,3,0
232,8,0.0,82.64,83.99,6,2,0
232,9,0.29,80.25,90.18,4,2,0
232,10,0.11,87.39,84.35,5,3,0
232,11,0.73,83.83,91.14,4,1,0
232,12,0.35,86.03,95.27,5,3,0
233,1,0.75,63.48,95.17,6,1,0
233,2,0.47,65.1,88.96,6,2,0
233,3,0.31,75.51,94.69,5,2,0
233,4,0.74,70.24,89.8,6,2,0
233,5,1.11,69.05,93.47,4,1,0
233,6,0.06,66.17,85.96,5,1,0
233,7,0.26,67.41,96.68,6,3,0
233,8,0.45,74.41,92.93,4,3,0
233,9,0.59,67.03,92.45,6,2,0
233,10,0.47,64.06,88.77,6,3,0
233,11,0.66,66.41,90.87,5,3,0
233,12,0.5,70.68,90.0,4,3,0
234,1,0.79,74.29,85.32,4,3,0
234,2,0.56,84.94,86.46,5,3,0
234,3,0.08,74.5,85.54,6,1,0
234,4,0.18,77.16,80.56,4,3,0
234,5,0.84,76.87,84.57,5,3,0
234,6,0.29,73.96,82.04,4,2,0
234,7,0.62,76.1,85.91,5,2,0
234,8,0.49,76.53,83.53,6,3,0
234,9,1.29,81.38,88.6,4,3,0
234,10,0.38,73.98,89.47,4,1,0
234,11,0.74,73.84,80.22,4,1,0
234,12,0.52,78.97,85.09,6,3,0
235,1,0.79,79.7,91.25,6,1,0
235,2,1.23,74.13,92.91,5,3,0
235,3,0.46,77.42,98.55,4,2,0
235,4,0.29,73.54,95.75,6,1,0
235,5,1.0,68.36,97.23,5,3,0
235,6,0.82,77.63,94.86,4,2,0
235,7,0.76,76.79,93.26,4,2,0
235,8,0.68,77.33,95.55,6,1,0
235,9,0.82,71.96,95.14,5,2,0
235,10,0.14,79.12,93.62,6,1,0
235,11,0.73,74.58,98.79,5,1,0
235,12,0.63,79.03,93.91,4,2,0
236,1,0.23,59.95,88.96,6,1,0
236,2,0.65,56.91,91.21,4,3,0
236,3,0.49,63.68,88.29,5,2,0
236,4,0.13,65.17,93.14,6,1,0
236,5,0.57,62.59,93.58,5,2,0
236,6,0.24,58.99,92.87,6,2,0
236,7,1.41,69.62,98.47,6,2,0
236,8,0.42,68.52,89.54,4,2,0
236,9,0.35,66.49,96.76,5,3,0
236,10,0.46,66.65,95.45,4,2,0
236,11,0.72,64.36,94.46,4,1,0
236,12,0.2,67.5,97.3,5,3,0
237,1,0.85,82.67,84.69,1,3,1
237,2,1.35,86.51,80.63,1,3,1
237,3,2.35,87.35,83.68,2,3,1
237,4,2.02,78.83,82.42,3,3,1
237,5,1.86,72.47,86.89,1,2,1
237,6,2.07,75.68,84.35,3,3,1
237,7,2.43,71.19,69.21,2,2,1
237,8,2.59,70.65,83.05,1,3,1
237,9,2.89,78.58,75.75,2,2,1
237,10,3.07,75.42,78.73,3,1,1
237,11,2.98,81.97,78.1,1,3,1
237,12,2.81,70.54,66.85,1,3,1
238,1,0.08,79.6,85.51,4,3,0
238,2,0.48,81.64,87.95,4,3,0
238,3,0.89,73.26,79.85,6,2,0
238,4,0.53,76.19,82.23,5,3,0
238,5,0.46,87.82,81.55,6,1,0
238,6,0.27,77.44,79.16,5,3,0
238,7,0.52,82.88,79.34,5,3,0
238,8,0.91,74.08,81.64,4,3,0
238,9,0.15,87.25,81.36,5,3,0
238,10,0.62,83.35,82.83,4,1,0
238,11,0.13,82.28,86.48,5,1,0
238,12,0.59,84.92,78.07,6,1,0
239,1,1.19,71.17,90.81,6,1,0
239,2,0.38,75.37,86.72,6,3,0
239,3,0.97,86.0,88.54,4,1,0
239,4,0.3,71.78,85.95,4,3,0
239,5,1.21,77.64,82.74,5,3,0
239,6,0.29,77.48,91.32,4,2,0
239,7,0.49,79.77,85.91,4,2,0
239,8,0.41,78.67,86.14,4,1,0
239,9,0.52,77.8,89.75,5,1,0
239,10,0.32,70.68,85.48,6,1,0
239,11,0.42,74.83,87.39,4,2,0
239,12,0.78,71.64,87.72,6,2,0
240,1,1.26,68.32,82.96,1,2,1
240,2,1.53,67.24,85.93,3,2,1
240,3,2.34,72.44,84.67,1,1,1
240,4,1.85,74.74,90.0,2,2,1
240,5,2.17,65.24,94.39,2,3,1
240,6,2.53,61.84,95.7,1,3,1
240,7,2.19,67.51,88.39,1,3,1
240,8,2.56,52.63,72.22,2,3,1
240,9,2.15,62.5,82.7,3,1,1
240,10,3.32,69.49,81.17,2,1,1
240,11,3.14,71.46,85.95,2,1,1
240,12,3.18,51.88,80.69,3,2,1
241,1,0.64,75.41,88.03,4,3,0
241,2,0.1,86.77,93.39,5,3,0
241,3,0.3,73.18,87.9,5,3,0
241,4,0.64,77.25,92.61,4,1,0
241,5,0.49,75.34,93.67,6,2,0
241,6,0.22,80.71,86.15,6,3,0
241,7,0.45,81.87,94.28,4,1,0
241,8,0.17,75.01,86.31,5,1,0
241,9,0.15,80.56,89.11,4,3,0
241,10,0.6,77.32,86.76,6,2,0
241,11,0.66,75.51,86.64,6,3,0
241,12,0.52,75.53,89.97,5,3,0
242,1,0.71,84.37,89.76,4,1,0
242,2,0.21,86.11,97.65,4,1,0
242,3,0.29,89.8,88.18,5,3,0
242,4,0.95,91.78,89.55,6,2,0
242,5,0.71,81.6,90.4,6,1,0
242,6,0.0,88.08,87.55,6,2,0
242,7,0.0,78.93,91.4,6,2,0
242,8,0.57,80.47,91.04,4,3,0
242,9,0.89,83.96,87.18,5,1,0
242,10,0.04,86.52,92.94,6,3,0
242,11,0.6,87.32,92.49,4,2,0
242,12,0.4,84.15,92.86,5,1,0
243,1,0.45,70.45,86.58,6,2,0
243,2,0.57,71.59,86.69,5,2,0
243,3,0.3,77.46,81.79,6,2,0
243,4,0.86,73.68,83.56,5,3,0
243,5,0.59,70.9,81.5,6,2,0
243,6,0.71,71.45,81.43,5,1,0
243,7,0.04,80.25,81.7,6,1,0
243,8,0.45,74.54,79.43,4,2,0
243,9,0.89,66.61,85.47,6,2,0
243,10,0.65,74.55,83.95,5,3,0
243,11,0.33,66.74,87.34,6,1,0
243,12,0.61,73.48,86.08,4,3,0
244,1,0.01,75.96,91.28,6,3,0
244,2,0.6,75.06,82.78,6,3,0
244,3,1.19,72.69,85.45,6,2,0
244,4,0.2,86.1,93.36,4,2,0
244,5,0.05,73.82,86.15,5,1,0
244,6,0.41,77.87,88.71,6,2,0
244,7,0.92,74.87,89.28,4,2,0
244,8,0.64,75.54,92.45,5,3,0
244,9,0.35,79.82,94.52,4,1,0
244,10,0.27,68.06,89.35,6,1,0
244,11,0.47,67.28,86.14,4,1,0
244,12,0.43,79.08,83.45,5,3,0
245,1,0.71,72.78,80.51,5,2,0
245,2,0.28,66.07,85.88,4,2,0
245,3,0.43,72.15,82.92,4,3,0
245,4,0.85,76.49,84.75,4,2,0
245,5,0.37,65.5,83.89,6,1,0
245,6,0.5,69.91,83.53,5,2,0
245,7,0.48,70.05,83.6,4,1,0
245,8,0.4,75.61,86.48,6,1,0
245,9,0.18,72.55,84.82,5,2,0
245,10,0.0,71.1,89.94,5,1,0
245,11,0.13,66.92,84.91,5,2,0
245,12,0.38,72.38,85.16,5,2,0
246,1,0.27,76.99,86.69,5,2,0
246,2,0.01,66.28,88.15,5,1,0
246,3,0.73,72.8,81.07,5,2,0
246,4,0.14,77.71,85.15,4,1,0
246,5,0.63,79.84,81.06,4,2,0
246,6,0.29,82.71,91.42,4,3,0
246,7,0.9,73.69,87.17,4,1,0
246,8,1.09,74.45,89.39,6,1,0
246,9,0.31,77.71,85.05,4,2,0
246,10,0.81,72.01,78.68,4,1,0
246,11,1.08,73.08,83.67,4,3,0
246,12,0.21,81.09,84.26,5,3,0
247,1,0.62,73.13,98.77,4,2,0
247,2,0.35,79.23,92.84,5,2,0
247,3,0.24,73.45,93.13,6,3,0
247,4,0.78,70.16,96.77,6,2,0
247,5,0.55,80.9,98.24,4,1,0
247,6,0.7,71.65,97.96,4,3,0
247,7,0.38,74.22,91.5,5,2,0
247,8,0.4,73.9,94.01,4,2,0
247,9,0.65,67.95,93.87,6,2,0
247,10,0.54,77.87,93.66,4,2,0
247,11,0.48,69.8,96.66,5,3,0
247,12,0.96,81.05,96.7,6,2,0
248,1,1.41,62.36,93.0,3,2,1
248,2,2.18,71.61,90.58,1,1,1
248,3,1.82,62.43,88.16,3,3,1
248,4,1.65,70.85,91.75,3,1,1
248,5,2.5,68.42,83.08,3,1,1
248,6,2.7,74.03,86.9,2,3,1
248,7,2.61,69.83,86.85,2,3,1
248,8,2.12,71.08,87.62,2,3,1
248,9,2.31,66.71,81.42,2,1,1
248,10,2.98,67.61,79.54,2,1,1
248,11,3.0,64.19,86.03,3,3,1
248,12,3.47,62.43,83.72,1,3,1
249,1,1.28,81.92,86.05,2,2,1
249,2,2.05,84.41,98.76,1,1,1
249,3,1.61,79.15,92.72,3,3,1
249,4,2.59,78.31,87.74,3,2,1
249,5,1.55,79.11,92.07,3,2,1
249,6,2.07,81.64,92.55,2,3,1
249,7,2.63,80.89,82.91,2,3,1
249,8,2.75,83.82,89.31,2,3,1
249,9,2.91,72.81,89.55,2,3,1
249,10,2.53,74.49,79.99,1,1,1
249,11,2.51,77.72,86.88,2,2,1
249,12,3.11,75.97,86.81,2,1,1
250,1,0.4,73.16,93.02,6,2,0
250,2,0.2,71.59,92.32,4,3,0
250,3,1.25,72.01,87.2,5,2,0
250,4,0.31,67.51,88.84,6,1,0
250,5,0.77,65.31,85.69,4,1,0
250,6,0.0,77.52,87.08,6,1,0
250,7,0.14,67.31,87.62,6,3,0
250,8,0.83,76.25,93.96,6,2,0
250,9,1.03,75.01,86.72,4,3,0
250,10,0.04,76.85,91.74,5,2,0
250,11,0.55,66.04,91.47,6,3,0
250,12,0.17,71.27,94.21,5,1,0
251,1,1.88,74.45,87.39,1,2,1
251,2,2.1,73.76,84.41,1,2,1
251,3,2.4,63.7,88.06,3,3,1
251,4,2.0,75.11,87.87,3,2,1
251,5,2.27,57.45,81.98,2,3,1
251,6,2.85,64.95,88.05,2,1,1
251,7,2.31,61.32,87.35,2,3,1
251,8,2.73,70.44,86.06,1,2,1
251,9,3.16,64.68,87.35,2,1,1
251,10,2.66,57.96,83.55,3,1,1
251,11,2.62,71.15,93.26,1,2,1
251,12,3.21,61.85,87.37,2,2,1
252,1,0.1,76.83,87.23,5,3,0
252,2,0.8,86.34,84.86,5,2,0
252,3,0.17,73.83,87.42,6,1,0
252,4,0.48,79.33,88.96,6,2,0
252,5,0.46,75.75,88.49,5,3,0
252,6,0.17,75.22,92.19,6,2,0
252,7,0.25,75.57,84.87,4,2,0
252,8,0.62,79.19,90.75,5,2,0
252,9,0.4,85.41,91.37,6,3,0
252,10,0.46,77.03,86.4,4,2,0
252,11,0.36,77.42,90.71,4,1,0
252,12,0.04,88.67,88.53,6,3,0
253,1,1.65,84.88,83.37,1,2,1
253,2,1.74,84.1,78.9,3,1,1
253,3,1.31,83.73,90.33,1,1,1
253,4,2.35,85.59,90.57,3,2,1
253,5,1.97,73.25,84.73,2,1,1
253,6,2.09,73.59,82.25,3,2,1
253,7,2.37,71.83,81.42,3,3,1
253,8,3.17,85.12,83.02,3,2,1
253,9,2.94,78.48,79.3,3,1,1
253,10,2.85,72.77,83.43,2,2,1
253,11,3.46,86.38,84.01,3,3,1
253,12,3.59,68.69,73.23,2,3,1
254,1,0.89,64.57,91.35,6,1,0
254,2,0.34,71.08,89.02,6,3,0
254,3,0.56,71.06,87.31,4,1,0
254,4,0.58,74.32,88.85,4,1,0
254,5,0.49,68.47,86.18,5,1,0
254,6,0.0,67.76,86.38,6,3,0
254,7,0.15,71.33,93.77,6,3,0
254,8,0.21,68.2,89.78,5,2,0
254,9,0.19,73.2,87.45,6,3,0
254,10,0.45,70.06,93.7,5,2,0
254,11,0.71,79.14,84.95,4,3,0
254,12,0.35,78.54,91.95,6,2,0
255,1,1.12,85.37,89.55,4,3,0
255,2,0.5,79.28,88.74,6,1,0
255,3,0.62,79.87,89.45,5,1,0
255,4,0.62,82.88,88.38,5,3,0
255,5,0.64,80.1,87.39,4,2,0
255,6,0.33,87.17,85.95,6,1,0
255,7,0.0,83.6,90.34,5,3,0
255,8,0.09,73.02,84.9,6,2,0
255,9,0.94,88.16,89.72,6,3,0
255,10,1.14,81.8,88.42,6,3,0
255,11,0.31,80.03,84.66,4,1,0
255,12,0.38,80.5,87.16,5,3,0
256,1,1.03,64.49,79.89,1,2,1
256,2,1.56,55.36,89.33,1,1,1
256,3,1.69,58.1,90.13,1,1,1
256,4,1.42,64.15,85.87,3,1,1
256,5,1.99,52.52,90.25,1,2,1
256,6,2.24,59.63,84.23,3,1,1
256,7,3.48,54.9,87.42,1,1,1
256,8,2.81,56.09,80.25,3,1,1
256,9,2.86,61.03,80.43,1,3,1
256,10,3.01,56.74,85.89,3,2,1
256,11,3.47,55.24,75.27,3,1,1
256,12,3.82,58.06,82.66,3,3,1
257,1,0.7,73.61,87.66,5,1,0
257,2,0.57,75.88,82.44,6,3,0
257,3,0.32,86.43,86.9,5,3,0
257,4,0.84,76.89,93.19,4,2,0
257,5,0.38,77.0,87.02,4,3,0
257,6,0.3,80.59,91.32,4,2,0
257,7,0.37,84.03,87.29,5,2,0
257,8,0.85,70.81,87.5,4,3,0
257,9,0.2,68.34,93.84,6,1,0
257,10,0.69,84.08,92.92,4,1,0
257,11,0.37,66.46,87.85,4,1,0
257,12,0.33,76.62,88.0,5,2,0
258,1,2.2,67.59,86.32,1,2,1
258,2,1.79,70.57,96.5,1,3,1
258,3,2.0,62.99,88.25,1,2,1
258,4,2.35,72.58,99.46,3,2,1
258,5,2.51,63.32,88.99,2,1,1
258,6,2.04,61.31,79.3,3,2,1
258,7,0.92,60.77,79.88,1,2,1
258,8,3.16,62.89,88.66,1,2,1
258,9,2.93,60.61,82.68,3,2,1
258,10,2.6,64.41,91.56,3,1,1
258,11,3.34,65.84,89.44,3,2,1
258,12,3.27,62.48,89.18,2,2,1
259,1,1.97,73.01,99.81,1,2,1
259,2,1.83,85.0,88.96,2,2,1
259,3,1.62,83.64,87.14,3,2,1
259,4,2.13,80.73,89.07,2,3,1
259,5,2.45,85.77,89.36,1,3,1
259,6,1.99,83.87,91.11,2,2,1
259,7,2.96,83.28,80.6,2,1,1
259,8,3.17,80.31,86.63,2,1,1
259,9,2.67,69.99,80.1,2,2,1
259,10,2.64,85.4,78.29,3,2,1
259,11,2.76,73.69,90.63,3,3,1
259,12,3.78,76.68,89.76,1,2,1
260,1,0.96,79.09,87.89,6,2,0
260,2,0.2,81.78,88.94,5,3,0
260,3,0.66,80.76,89.11,4,3,0
260,4,0.56,74.21,89.25,6,1,0
260,5,0.91,72.99,90.43,6,1,0
260,6,0.6,77.86,91.81,6,3,0
260,7,0.31,77.42,88.62,6,3,0
260,8,0.68,79.36,88.53,4,2,0
260,9,1.09,77.66,89.28,6,1,0
260,10,0.2,81.26,88.1,6,2,0
260,11,0.06,71.78,90.01,5,3,0
260,12,0.09,79.87,90.48,5,1,0
261,1,1.83,80.5,97.39,1,2,1
261,2,2.02,72.98,89.98,3,2,1
261,3,2.5,81.2,94.04,3,2,1
261,4,2.59,79.39,99.02,2,3,1
261,5,1.5,75.6,91.83,1,3,1
261,6,2.78,65.14,87.73,3,2,1
261,7,2.43,77.05,85.29,2,1,1
261,8,2.49,77.32,85.27,1,1,1
261,9,2.83,69.75,81.88,2,3,1
261,10,3.04,67.22,82.52,3,3,1
261,11,3.44,73.65,89.87,3,2,1
261,12,3.25,74.38,83.64,3,1,1
262,1,0.16,92.21,92.55,6,2,0
262,2,0.61,91.42,93.08,5,2,0
262,3,0.57,82.99,92.23,6,2,0
262,4,0.88,91.51,91.37,5,1,0
262,5,0.64,88.77,96.16,4,2,0
262,6,0.6,81.4,95.41,5,3,0
262,7,0.28,89.18,88.09,4,2,0
262,8,0.67,83.17,87.91,5,1,0
262,9,0.35,98.27,96.4,4,1,0
262,10,0.0,86.66,91.54,4,1,0
262,11,0.38,86.35,92.37,5,2,0
262,12,0.53,84.94,93.76,6,1,0
263,1,2.08,74.29,83.04,1,2,1
263,2,1.95,72.07,93.23,1,2,1
263,3,2.42,81.3,91.33,1,1,1
263,4,1.95,65.91,87.58,2,2,1
263,5,2.2,80.62,90.02,1,2,1
263,6,3.29,70.65,85.87,3,2,1
263,7,2.72,73.13,92.66,2,3,1
263,8,2.92,59.86,87.74,3,1,1
263,9,2.47,74.58,85.19,3,3,1
263,10,2.7,71.24,84.48,1,2,1
263,11,3.42,73.54,80.62,3,3,1
263,12,2.81,64.92,85.04,3,1,1
264,1,0.47,75.04,93.62,6,1,0
264,2,0.47,68.73,93.37,6,2,0
264,3,0.24,81.41,90.48,6,2,0
264,4,0.44,77.51,86.0,5,3,0
264,5,0.53,77.27,90.53,5,3,0
264,6,0.41,73.7,93.7,6,2,0
264,7,0.33,82.43,94.65,5,2,0
264,8,0.27,78.21,88.37,6,2,0
264,9,0.21,73.33,88.78,4,1,0
264,10,0.14,73.38,85.16,5,3,0
264,11,0.24,74.96,88.65,6,2,0
264,12,0.52,82.48,92.91,4,1,0
